age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,binary,tenure,country,text
38,0,11,36.5,0.888888889,3,0,9887,0,0,1,4,0,83,0,nannette
35,1,7,30.66666667,0.666666667,3,0,1747,0,0,0,0,0,5,1,robdy2k
20,0,4,24.66666667,1,3,0,19099,101,0,0,0,0,26,0,alina_strack
16,1,17,23.33333333,0.294117647,8,0,19032,87,0,0,15,1,10,0,lovelytettekete
19,1,5,20.66666667,0.666666667,1,0,3701,3,0,0,0,0,55,0,nellorocca
20,0,3,20.66666667,0.666666667,2,0,2667,0,0,0,7,0,7,1,magical_lala
29,0,10,30.5,1,5,1,28195,21,0,1,0,0,48,0,luxada
44,0,3,36.5,1,2,0,15,4,0,1,1,0,42,1,gowesttrish
22,0,4,22.66666667,1,1,0,7,6,0,0,1,0,20,0,al___la
20,0,15,20.16666667,0.214285714,10,0,49153,499,0,1,90,0,12,0,yeswekan
27,1,14,39.5,0.454545455,4,1,18646,103,0,1,3,0,67,1,tenagio
19,0,15,20.35714286,0.846153846,2,0,15118,238,0,3,1,1,10,0,msfucktoreal
17,0,13,19.14285714,0.7,3,0,1279,78,0,1,5,0,12,0,julia_mc
27,1,22,28.90909091,0.933333333,6,0,21847,0,0,1,20,0,53,0,uglyskot
36,1,8,40.6,0.625,4,2,51797,7,0,0,2,0,23,0,cowtancowtan
23,1,9,25.875,0.666666667,1,0,51518,28,0,0,10,0,52,1,deuceislegend
24,1,28,27.73684211,0.7,11,1,72380,169,21,1,23,0,68,0,derlith
42,0,19,31.08333333,0.533333333,2,1,6314,1,4,1,14,0,46,0,marestelares
17,1,13,21.08333333,0.636363636,2,0,7687,0,0,0,1,0,4,0,lipelrohir
22,0,5,22.75,0.6,2,0,2410,21,0,1,2,0,18,0,occultefleur
40,1,6,30.33333333,0.75,2,0,849,53,0,2,0,0,55,1,stoned_itse
17,0,13,20.90909091,0.583333333,8,0,7038,29,0,0,9,0,60,0,caaaah
17,1,14,19.5,0.583333333,2,0,14745,48,2,0,1,1,26,0,denis125
23,1,7,21.4,0,4,0,1555,12,0,0,2,0,36,1,nikki405
23,1,27,19.47368421,0.434782609,11,1,23426,48,0,1,100,0,8,0,tiamokent
28,1,29,32,0.5,5,0,65439,66,1,1,5,0,64,1,spacedudesteve
23,0,6,31.8,0.8,2,0,5898,18,0,0,4,0,59,1,celestshine
18,0,28,22.82608696,0.884615385,13,0,17489,65,87,1,44,0,11,0,caro-mdthrasher
24,1,8,24.71428571,1,2,1,12540,94,2,0,148,1,8,0,sermiliik
19,0,38,21.79411765,0.444444444,15,0,11905,62,0,0,38,0,50,0,vesper_
22,1,21,28.33333333,0.6,9,0,1541,32,0,0,31,0,27,0,nevadajoe
22,0,10,21.88888889,0.777777778,6,0,29639,35,0,0,8,0,13,0,putthexinsex
19,1,47,21.25714286,0.947368421,5,2,40127,16,0,0,4,0,56,1,rustylemons
20,0,36,23.19230769,0.677419355,19,6,23614,209,0,0,35,0,9,0,hetaf_
19,1,3,23,0.666666667,1,0,229,0,0,0,2,0,17,0,andrematos1892
23,1,5,24,0.75,2,0,17970,0,0,0,0,0,47,0,mutlakbutlan
30,0,2,30,0,2,2,5,6,0,1,1,0,38,1,slipping2free
17,1,3,23.5,0.5,2,0,5754,19,0,0,3,0,24,0,wildchild_vol
34,1,6,34,0.5,2,0,6457,73,0,1,1,0,70,0,jwieland
26,0,3,34,1,1,0,3073,0,0,1,2,0,45,0,marianoliveira
37,1,3,21,0,1,0,67976,3,0,0,1,0,36,0,bigos_
25,0,4,27,0,1,0,1797,234,0,0,2,0,33,1,angryeeyore
29,0,2,20,1,2,0,4442,36,0,1,1,0,7,1,msmaryminta
27,1,10,27,0.75,5,0,505,19,0,1,3,0,23,1,bruteshotcanon
16,0,7,19.5,0.166666667,3,0,9870,12,0,0,2,0,6,1,gratisfaction-
17,1,11,19.75,0.75,3,0,88,2,0,0,27,0,23,1,metalmeser1
27,1,7,28,1,1,0,512,0,0,0,2,0,30,1,johncade
25,1,16,25,0.6,1,0,1092,27,0,1,6,0,22,0,chingundorj
26,1,10,26,0.571428571,5,0,10529,232,0,1,5,1,40,0,boba4640
21,1,6,22,0.8,2,0,1248,49,0,0,7,0,11,0,tortanj
24,1,5,26,0.5,3,0,5004,80,0,0,5,0,45,0,yavave
24,1,1,25,1,1,0,4,0,0,0,0,0,71,1,ghostdad
23,1,1,22,1,1,0,997,21,0,0,2,0,64,1,pain_isgood
31,0,2,20,1,2,0,198,51,1,1,1,0,61,0,ladyrain_one
35,1,1,35,1,1,0,0,0,0,1,1,0,59,1,ddubious
30,1,5,27,1,1,1,1692,86,0,1,2,0,53,1,owenlnix
33,1,4,35,1,1,0,11332,0,0,0,0,0,52,0,smithsd
20,0,4,24,1,2,0,12688,227,0,0,16,0,52,0,ohlookalive
26,1,1,23,0,1,0,58,0,0,0,3,0,44,1,blacky1984
18,1,1,17,1,1,0,5337,5,0,0,1,0,40,1,sepplchen93
27,0,1,30,0,1,0,102,2,0,1,1,0,35,0,p-natalya
16,0,2,21,0,2,0,0,1,0,0,1,0,32,0,lomahrocha
29,0,1,29,1,1,0,1293,42,0,1,5,0,20,0,velanueva
22,1,8,20,1,1,0,26211,4,0,0,2,0,19,1,jruffel
25,1,7,21.5,0,3,0,2717,0,0,1,1,0,6,0,tronnispockers
25,1,6,28,0.5,3,0,1368,38,0,0,0,0,76,1,sterbenlicht
25,0,6,25,0.8,3,0,13495,113,0,0,16,1,42,0,bunnyfazza
26,1,6,24.8,0.666666667,2,0,36303,46,2,9,2,1,43,0,mvmtjs
19,1,14,24,1,8,2,14656,69,0,6,27,0,7,1,backtoromford
14,1,4,19,1,1,0,14091,42,0,3,1,0,4,0,littlemonster55
27,1,7,26,0.75,1,0,52984,351,15,14,9,1,64,0,-deucalion-
28,1,19,22.5625,0.777777778,2,0,7074,112,0,0,8,0,10,0,jeffreyangelo
28,1,26,25.13333333,0.636363636,12,0,155598,666,7,1,43,0,52,0,soikka83
18,1,12,21.14285714,0.777777778,2,0,27893,6,1,1,2,0,56,1,william267
24,0,9,22.14285714,0.571428571,2,0,5829,41,20,1,7,0,17,0,rigolaaa
26,1,23,27.11764706,0.333333333,7,3,37249,37,0,0,22,0,36,0,chkullander
22,1,27,25.35294118,0.7,13,1,20389,110,1,1,13,0,22,0,yakim100500
19,0,15,39.5,1,7,0,482,41,0,0,8,0,34,0,thegardenoferam
16,0,13,19.08333333,0.307692308,2,0,5259,27,0,1,25,0,6,0,fuuckthesystem
21,1,22,25.0625,0.6,6,1,40140,46,5,1,31,0,69,0,krakenek
32,1,8,29.33333333,0.875,1,0,1036,18,0,1,4,0,48,0,gustavoalberti
25,0,6,25.6,0.4,1,0,227,11,1,0,1,1,64,0,x3me_girl
21,0,21,22.625,0.52631579,2,1,19270,53,0,0,0,0,43,0,tukaaaaa
14,1,44,17.83333333,0.452380952,2,0,15574,173,0,0,2,0,21,0,gobbigustavo
25,1,9,26.16666667,0.666666667,2,0,50450,81,0,0,6,0,76,1,ejuher
23,1,9,21.25,0.666666667,3,0,14080,26,0,0,4,0,43,0,nin-gen
20,1,8,20.14285714,0.5,4,0,11098,10,0,1,2,0,21,0,medicmatty
17,1,9,26.6,1,2,2,17903,32,0,0,100,1,13,0,jirdoo
25,1,17,23.53846154,1,7,0,1177,23,0,1,43,0,19,0,eduespialidoso
29,0,38,30.11111111,0.806451613,11,2,153017,868,2,0,48,0,51,1,disheartenme
16,0,6,18.2,0.5,3,0,3800,17,0,0,3,0,12,0,flowers_polly
30,1,8,31.2,0.666666667,3,1,84017,1138,2,1,0,0,77,0,eskimofo
20,0,11,20.85714286,0.2,6,2,22466,21,0,0,4,0,19,1,virginiawhite
18,0,8,19.85714286,0.5,3,0,11744,48,0,0,11,0,33,0,poisonous-sugar
19,1,24,23.71428571,0.714285714,10,2,47726,464,0,1,121,0,8,0,t9rzyk
17,0,5,19.33333333,1,1,0,3342,4,0,0,14,0,9,0,carolsonthinice
18,0,4,17.33333333,0.5,3,1,4815,95,0,0,2,0,24,1,x-aisu
24,1,5,26.33333333,1,1,1,5195,37,0,0,6,0,7,1,joeycujo
21,0,4,21.5,1,1,0,3358,42,0,1,1,1,11,0,veronicalub
18,1,8,18.33333333,1,1,0,3153,2,0,0,1,0,12,0,hyena1212
35,1,3,33.5,0.666666667,1,0,22153,9,0,0,2,0,63,0,snoomusic
21,1,4,18.33333333,1,1,0,6272,17,0,13,1,0,9,1,jiminychristian
20,1,14,21.83333333,0.7,1,0,4802,19,0,2,1,0,31,1,vitalkomplex
19,0,17,23.83333333,0.75,11,0,5826,3,0,1,19,0,47,0,lenore_666
23,1,6,27.33333333,0.5,1,0,45792,46,0,0,4,0,33,0,fornicatuss
20,1,3,23.33333333,1,1,1,2,0,0,0,1,0,11,0,imanoltxo20
30,1,12,31.66666667,0.571428571,6,0,5530,113,0,1,9,0,42,0,mariuslacatus
18,1,26,19.47368421,0.714285714,7,0,217020,50,4,0,589,1,29,1,iadieux
23,1,42,23.97142857,0.891891892,13,1,19476,218,0,0,8,1,24,0,m3kd
17,0,13,18.8,0.692307692,2,0,4317,100,0,0,3,0,4,0,my_last_tear
19,1,6,20.8,0.8,1,0,53486,67,0,0,4,0,38,0,kristi-and
45,1,9,40,0.571428571,6,3,12701,9,2,0,89,1,37,0,reijol
16,0,7,18.8,0.714285714,1,0,2763,12,0,1,1,0,5,0,changemysee
19,1,11,20,0.888888889,3,0,14544,0,0,0,0,0,12,0,f901
27,1,23,23.8,0.6,5,2,2509,157,0,1,5,0,4,0,mostafas
32,1,8,22.28571429,0.25,8,0,8109,6,0,1,1,1,6,0,metheny79
22,1,36,28.2173913,0.518518519,17,1,67560,94,23,0,736,0,46,0,falconomore
19,0,13,24,1,2,0,1129,7,0,0,24,0,7,0,anahi_tahia
18,0,12,17.77777778,0,2,0,23942,38,0,0,12,0,4,1,schokistern
29,1,14,29.77777778,0.6,8,0,94784,137,0,1,3,0,90,1,zangdog
17,0,8,18.2,0,3,0,3635,329,4,1,176,0,20,0,krovy4iowca
20,1,18,22.69230769,0.294117647,2,0,78892,4,0,0,3,0,37,1,iamkevina
17,1,11,20.1,0.6,1,0,5186,93,0,0,1,0,11,0,uotaktktktk
17,0,18,18.53846154,0.294117647,9,1,44,2,0,1,6,0,15,0,attackignorance
24,1,4,22.75,0.5,4,0,25682,23,0,1,4,0,42,0,saulsgs
23,1,2,25.5,1,2,0,534,20,0,1,9,0,55,0,markuscalcerbis
20,1,5,21.25,0.25,1,0,3839,28,0,1,2,0,17,0,zhate
26,1,5,24.75,0.75,2,0,3454,6,0,0,4,0,29,0,thiago_fernando
39,1,13,35.75,0.777777778,4,0,21837,89,3,2,26,0,64,1,airscool
28,0,10,26.75,0.625,5,0,5892,14,0,1,1,0,43,1,imurchan
24,1,6,24.75,0.25,2,0,68018,0,1,0,6,1,44,0,nocnyspiewak
38,1,41,32.22580645,0.6,13,4,13057,65,2,1,6,0,41,0,heyholetsnot
21,0,15,25.63636364,0.857142857,4,0,58675,3,0,1,3,0,45,1,sairybell
19,1,11,21.57142857,0.777777778,5,0,12322,496,0,0,36,0,21,1,arnieclayton
43,1,6,20.33333333,0.833333333,2,0,56683,0,5,0,3,0,34,0,luigioo
29,1,6,30.4,0.5,4,1,8340,236,0,2,1,1,27,1,jamino007
18,1,13,29.9,0.909090909,7,0,20445,19,0,0,12,1,21,0,demon_smile
19,1,40,21.8,0.911764706,5,1,28091,18,0,0,33,0,35,1,churchillfan
18,0,33,21,0.296296296,6,0,26696,36,0,0,12,0,22,1,itsadeer
20,1,43,23.05882353,0.628571429,14,0,15549,214,0,0,43,0,20,0,this_is_skimps
16,0,1,19,1,1,0,29130,98,0,0,10,1,14,1,busverpasst
21,1,11,22.71428571,0.888888889,4,0,9363,18,0,1,4,0,49,0,tvister282
23,1,9,25.2,1,2,0,44827,52,3,0,7,0,84,0,bledsian
21,1,5,22.2,0.25,2,0,1199,12,0,1,0,0,9,0,asm0dian
20,1,47,21.37837838,0.268292683,9,1,19152,33,0,0,134,0,39,0,leotietboehl
20,0,11,24.88888889,0.6,3,1,7322,120,0,2,3,0,34,1,nataliaaa91
18,1,11,18.88888889,0.2,4,0,10985,2,0,0,1,0,6,0,mixtapeforher
43,1,29,30.375,0.863636364,6,4,601149,174,2,0,1,0,50,0,nickbeaumont
21,1,12,26.8,0.909090909,4,0,2335,247,0,0,4,1,6,0,snowcz
20,1,51,21.87179487,0.75,8,1,31750,183,0,1,56,1,37,0,turkii
21,0,6,19.66666667,0.666666667,2,0,398,0,0,1,2,0,19,0,chulkova
23,0,6,25.66666667,1,1,0,7122,21,0,1,6,0,16,1,rocksthebest
20,0,14,18.66666667,0.4,7,0,4530,70,0,0,0,0,16,0,meelissac
25,1,6,28.66666667,0.75,3,0,15047,5,0,0,5,0,63,0,skler000
25,1,4,25.66666667,1,2,1,15121,9,0,0,2,0,23,0,murnork
17,1,3,16.66666667,1,1,0,762,7,0,0,1,1,11,0,mgolebiowski
19,0,3,21.66666667,0.333333333,2,0,23244,1,0,0,11,0,11,0,annawansbrough
24,1,3,24,1,1,0,875,1,0,0,7,0,67,1,slywalker
20,0,5,22,0.25,1,0,587,185,0,1,3,0,15,1,hascherl10
27,1,8,27.66666667,0.666666667,2,0,12511,1152,0,1,5,1,59,0,zuliano
23,1,3,21.66666667,0.333333333,2,1,202,2,0,0,0,0,12,1,sivermetal
21,1,6,23.66666667,0.75,4,0,371,256,0,0,8,0,21,0,siddharthkash95
24,1,30,24,0.62962963,15,0,24677,106,1,1,6,0,58,0,marcmiccia
17,1,10,20.22222222,0.6,2,0,18407,181,0,1,0,0,21,0,temakolesnikov
23,1,13,23.23076923,0.846153846,3,0,6548,37,0,1,12,0,28,0,sr_davids
24,1,20,27.375,0.777777778,4,2,23079,43,11,0,7,0,87,1,ice_visions
20,1,30,19.79166667,0.62962963,9,1,5650,119,0,1,14,0,12,0,badriprayitno
19,1,22,20.92307692,0.882352941,2,0,33406,163,0,1,0,0,24,0,vangeraman
22,1,26,25.9,0.52173913,7,0,77256,75,35,13,45,0,38,0,danilocb
20,0,16,23,0.230769231,4,0,4663,55,1,0,10,0,20,0,so_sonia
19,0,11,30.8,0.555555556,2,0,39431,8,0,1,10,0,25,1,sengaaaa
19,0,15,19.33333333,0.333333333,1,1,1272,104,0,0,11,0,10,0,vafontenele
22,0,7,20.83333333,0.5,6,0,65607,77,0,0,1,0,19,1,lavillianess
22,0,23,22.35714286,0.611111111,8,1,9782,191,3,1,39,0,72,1,candyandkr1ngle
24,1,9,25.42857143,1,3,0,18208,64,0,0,11,0,29,0,artlosk
19,1,12,20.22222222,0.9,3,0,38705,259,10,0,84,0,29,0,stereo_typical2
37,1,17,39.61538462,0.769230769,1,1,26126,13,0,1,3,0,75,0,njitram
34,1,11,35.85714286,0.875,3,1,12990,0,2,0,4,0,82,0,blacksand
20,1,32,22.13636364,1,9,1,16014,925,0,0,131,0,40,1,bigkajamma
38,1,30,36.27272727,0.80952381,14,0,5504,58,0,0,10,1,67,1,slacklineradio
37,1,14,37,0.727272727,3,2,103585,1696,12,1,9,1,47,1,clifden
17,0,22,21.26666667,0.8,9,0,6478,243,33,0,17,0,5,0,nataszka_
32,1,10,30.16666667,0.4,5,0,17730,10,0,0,3,0,60,0,mattybelts
19,0,44,22.44444444,0.692307692,9,2,36332,21,1,1,3,1,34,0,oliviascarlet
17,1,11,21.25,0.666666667,3,0,24349,881,9,0,48,0,41,0,olegkor
24,1,4,29.33333333,0,2,0,13380,11,0,0,1,1,72,1,darrenperry
29,1,18,26.33333333,0.727272727,2,0,13075,0,0,0,1,0,12,0,shumetal
24,1,7,25.33333333,0.6,5,0,16145,197,0,0,658,0,28,1,sprty
17,1,9,18.33333333,0.75,5,0,15168,13,0,0,3,0,14,1,matthewclampton
20,0,19,22.46666667,0.647058824,5,0,1059,0,0,0,8,0,5,0,robcherrywaves
21,1,12,20,0.4,3,0,8343,306,0,1,10,0,32,1,van_gogh1402
20,1,8,20.42857143,0.571428571,4,0,17367,367,0,0,0,0,45,0,csdedushka
19,0,16,19,0.181818182,4,0,556,34,0,0,0,0,16,0,xasiralx
40,1,14,33.71428571,0.9,4,1,12183,342,6,2,3,1,39,0,andrey207108
21,1,36,21.75,0.612903226,11,0,10255,239,0,1,8,0,18,0,ivan_molotov
32,1,13,24.45454546,0.272727273,4,0,70985,406,0,8,27,0,27,0,mikloskassius
21,0,25,23.09090909,0.8,2,0,7477,37,0,0,0,0,23,0,penelopehb
30,0,30,32.78947368,0.739130435,8,4,13442,899,1,1,15,0,26,1,linkntinks
18,1,38,20.75,0.866666667,7,0,981,0,0,0,1,0,29,1,hallbin
24,1,43,25.92307692,0.692307692,24,5,50995,656,2,2,164,1,61,0,acidart
26,0,38,31.66666667,0.8,12,3,32260,53,0,0,34,0,46,0,jaguchi
21,0,23,22.27777778,0.5,9,0,37409,56,1,0,7,0,37,1,roxy_kinnin
25,1,24,23.92857143,0.611111111,6,0,107265,324,0,1,8,0,56,1,deepflowx
30,0,27,26.3125,0.684210526,7,2,12552,573,0,1,64,0,34,1,jomateus
22,1,17,24.4,0.857142857,5,0,43426,0,1,1,18,0,80,0,latsson
21,0,18,22.2,0.5,5,1,4181,173,0,0,17,1,33,0,natalfia
17,1,53,18.83333333,0.425531915,6,0,40273,386,3,1,171,0,35,0,wojtz
25,0,31,27.15,0.923076923,11,4,8791,131,1,1,14,1,41,1,mrsflowers86
44,0,18,36.2,1,4,1,481,77,0,1,11,0,20,1,fireskye1
17,1,3,18.5,0.666666667,2,0,13136,114,3,0,10,0,34,1,dsbt256
20,0,3,21,0,1,0,6,0,0,1,4,0,43,0,burcu_jazz
18,1,4,19.5,0,2,0,50043,47,0,0,1,0,34,1,dydeuu
23,1,2,23.5,0.5,1,0,9500,32,0,0,3,0,9,1,haveanumber9
17,0,4,17.5,0.333333333,2,0,69084,70,0,1,2,0,12,1,scorpiochild94
28,1,2,25.5,1,2,0,4428,0,0,0,0,0,73,1,superbrodie
24,1,5,22.5,0.333333333,2,0,2146,19,0,0,1,1,26,1,andr3weber
20,1,6,21.5,1,2,0,45586,74,0,0,4,0,9,0,rorzoob
16,0,5,17.5,0.5,3,0,237,31,0,0,0,0,5,0,adrianastefan
17,1,4,17.5,1,1,0,9428,151,0,0,1,0,5,0,semikk
26,1,2,23.5,0.5,2,0,72866,0,0,0,1,0,71,1,lankydutchman
14,0,6,16.16666667,0.5,1,0,1482,18,0,0,2,0,5,0,sweetsmelling
23,1,4,22.5,0.5,1,0,42709,93,0,0,1,0,26,0,lihodievskiy
19,0,7,20.5,0.75,2,0,8491,13,0,1,1,0,23,0,alexovna
22,0,17,27.21428571,0.529411765,7,1,15469,18,6,1,11,0,69,1,alexvarkatzas
19,1,5,18.5,0.75,2,0,15375,21,0,1,2,1,17,1,sirtobi1905
18,1,1,19,1,1,0,65383,89,0,0,1,0,47,0,derkks
17,0,7,21.5,0.285714286,2,0,3078,221,0,0,124,0,7,0,i_love_eat
20,1,3,20.5,1,1,0,1840,0,0,0,0,0,66,1,tannerriggs
32,1,5,23.5,1,2,0,29210,27,0,0,1,0,65,0,falcn_ua
21,0,2,21.5,0,2,0,52,0,0,0,3,0,49,0,hileaa
23,0,2,24.5,0,1,0,10212,923,0,0,4,0,41,1,leedslizzie
26,0,5,30,1,5,1,11156,2,1,0,6,0,40,0,ahkmatova
28,1,2,24.5,1,2,1,6330,0,0,0,2,0,40,0,amitjames
18,1,2,22,1,1,0,24504,0,0,1,2,0,37,1,cllunavulgaris
17,0,2,17.5,0,1,0,13486,7,0,1,1,0,33,0,brendadz
18,0,2,18,0,2,0,16003,120,0,0,1,0,28,0,bunia01
24,0,3,24.5,1,2,0,9537,172,0,0,12,0,26,0,hopes_fears168
28,1,1,24,1,1,0,2412,0,0,0,1,0,20,1,xpaulix
19,0,2,22.5,1,1,0,0,0,0,0,3,0,18,0,misshurik
17,1,4,19,1,1,0,3619,2,0,0,10,0,12,0,suinobellico
20,0,3,23,1,1,0,1634,8,0,0,5,0,7,0,naama_8
23,0,2,25,0.5,2,0,4192,2,0,0,1,0,15,0,loveletterpaper
14,1,185,18,0.752941177,27,2,10107,318,5,1,549,0,6,0,caiotribbiani
19,0,7,21,0.6,1,0,3814,15,0,0,9,0,14,0,ra_ra_ra
25,1,14,23.5,0.923076923,2,0,5227,20,0,0,6,0,40,1,therealdoc
22,1,17,27.5,0.909090909,4,3,8173,107,0,0,42,1,16,0,high_like_a_dog
61,1,2,21,1,1,0,4164,13,0,1,13,0,6,0,thetisho
23,1,3,26,1,2,0,12713,0,0,0,1,0,48,0,gainiz
25,1,2,24,0.5,1,0,1125,0,0,1,4,0,52,0,sterym
26,0,6,31.5,0.8,3,1,6742,402,0,0,8,0,15,0,iroyloy
21,1,14,25.27272727,0.75,2,0,439,37,0,1,3,0,23,1,hellyeahaaron
22,1,22,22.375,0.611111111,5,0,100151,640,0,1,77,0,58,1,straight_hate
26,0,14,32.375,0.75,4,0,20152,109,1,1,55,0,81,0,lostbuthappy
19,0,11,20.2,0.909090909,2,0,13613,23,0,0,5,0,39,0,rape232
22,0,59,20.16326531,0.433962264,9,0,5055,132,0,1,16,0,8,0,ericamars
19,0,60,23.70454546,0.549019608,13,6,20109,529,1,1,48,1,15,0,wildeeleganz
31,1,33,41.3,0.481481482,7,4,63364,614,0,1,13,1,54,1,marquessj
46,1,23,41.33333333,0.1,12,5,633,164,0,0,3,1,34,0,janosit
21,0,37,23.56,0.566666667,5,0,22054,309,0,1,28,0,61,1,jollirott
23,1,10,28.8,0.714285714,6,1,21145,70,0,0,7,0,33,0,m0lot
27,1,9,27.75,0.777777778,1,2,8035,38,3,0,3,0,35,1,joepalives
31,1,29,27.46153846,0.7,8,2,305826,522,0,1,16,0,47,0,jakubc
16,0,14,19.33333333,0.538461539,3,1,4824,448,0,0,4,0,8,1,kailsinclair
30,1,10,27.25,0.666666667,1,0,11685,148,0,0,3,0,60,0,brissmyr
23,1,12,22.44444444,0.416666667,2,0,14656,1,0,1,10,0,47,0,fat_porno
23,0,13,27.11111111,0.583333333,1,1,1499,53,0,0,8,0,35,0,prokopenko_vika
16,1,11,27,0.777777778,6,1,11405,10,0,0,3,0,33,1,horsemonkee
18,0,20,17.4375,0.368421053,2,0,8897,15,0,1,0,0,33,0,lihmengue
18,0,30,18.90909091,0.5,12,0,18484,193,36,0,2,1,44,0,xritsy
27,1,31,31.43478261,0.461538462,6,3,51223,0,9,1,2,0,61,0,bartcich
19,0,70,20.81632653,0.305084746,15,0,16475,492,32,1,541,0,27,0,st_hell-ga
22,1,74,25.32653061,0.6875,20,8,47622,0,0,1,64,0,69,0,berkay
23,1,27,24.8125,0.761904762,10,3,40705,653,0,0,4,0,23,0,tom_stvoler
19,1,23,22.0625,0.5,7,2,21182,555,0,1,7,0,24,1,kscafidi8
25,1,3,25.66666667,0,2,0,2,0,0,0,3,0,66,0,eternalmelody
23,1,4,27.75,0.75,1,1,6722,0,0,0,1,0,5,0,alej0ruiz
25,0,8,25.75,0.5,2,0,15818,380,1,2,2,0,80,1,lizzyslaststand
18,0,5,21.66666667,0.666666667,4,0,11916,69,0,0,5,0,23,1,lulavongrimm
21,1,6,23.66666667,0.4,1,0,11536,69,1,0,7,0,22,0,stasberestovsky
29,1,30,22.27272727,0.551724138,12,1,21746,149,0,3,7,1,13,0,maxxmigom
22,0,12,21.85714286,0.4,3,0,74720,129,0,0,14,0,71,0,torture666
21,0,21,25,0.666666667,6,0,21151,10,0,1,25,0,37,0,christelquek
19,0,27,23.30434783,0.538461539,2,0,19632,242,0,0,116,0,35,0,twiggy_miss
32,0,17,36.90909091,0.875,7,2,88485,0,103,1,265,0,67,1,strangerina
33,1,13,31.83333333,0.111111111,4,1,56700,150,0,0,5,0,47,0,hugolucas
18,0,30,20.5,0.608695652,6,1,25350,31,0,0,98,0,11,1,thekidswantriot
58,1,32,45.47058824,0.88,6,2,21339,953,0,0,11,1,36,1,vanvogt1
18,0,33,24.48148148,0.724137931,9,1,12747,226,5,0,5,0,20,0,prettypolecat
21,1,20,21.73333333,0.6875,1,0,34567,193,0,0,181,0,27,0,pinkratm
20,1,7,25,0.857142857,4,0,9984,8,0,0,13,0,19,1,prisonerofmyown
18,0,7,26,1,4,0,898,26,0,0,7,0,13,0,hasanovasaida
22,1,12,21,0.555555556,4,0,8541,77,12,1,2,0,78,1,phalanx_0
24,1,29,25.9,0.761904762,4,1,55926,0,0,0,7,0,30,0,kazukinakamura
24,1,7,23.14285714,0.571428571,1,0,35914,532,0,0,19,0,32,0,gorka2morka
17,1,14,22.30769231,0.583333333,8,0,44521,80,5,1,74,0,30,0,punkisnoturdad
16,1,23,19.27777778,0.454545455,3,0,26345,32,1,0,9,0,8,0,eronkn
14,1,44,16.63888889,0.384615385,11,1,6165,129,0,0,65,0,14,1,caiqs
21,1,14,23.5,0.846153846,2,0,6545,217,0,0,6,0,18,1,herrmachine
21,1,21,22.38888889,0.380952381,14,0,8516,0,4,0,4,1,36,0,rustiq9
22,1,19,26.1875,0.4,10,0,15084,493,0,1,16,0,45,0,adikis
34,1,18,34.38461539,0.857142857,5,0,55115,57,0,0,4,0,65,0,onthehead
23,0,15,23.66666667,0.857142857,3,1,6267,93,3,1,5,0,47,0,nialim
27,1,11,26.375,0.777777778,2,3,16928,385,1,7,0,1,32,0,reito_g
24,1,13,19.375,0.153846154,5,0,1445,27,0,1,4,1,14,0,kenshinman
19,0,9,22.5,0.142857143,6,0,27652,0,0,1,4,0,26,1,owlskiesss
38,1,23,33.4375,0,10,1,2291,0,0,0,6,0,23,1,spagnuolofilipp
17,0,14,17.5,0.5,2,0,14086,13,0,0,11,0,19,1,craneface
23,1,12,24.375,0.555555556,3,0,22760,7,0,1,9,0,57,0,pe-tron
46,1,10,33.375,0.3,1,0,3818,42,0,1,10,0,32,1,mterry660
16,0,8,19.16666667,0.8,1,0,16784,0,0,0,9,0,24,0,yashiraa
21,1,14,23.91666667,0.384615385,2,1,4486,16,0,0,26,0,46,1,murmurtheblues
18,0,40,26.25,0.722222222,16,1,3419,731,3,2,56,0,40,1,limabo
23,0,34,26.35714286,0.533333333,10,3,6905,210,5,3,7,0,61,1,czarina_ebola
35,1,14,31.85714286,0.666666667,5,0,44566,105,0,0,9,0,64,0,eee666
32,0,57,34.70731707,0.791666667,14,5,22126,47,0,0,81,0,51,0,bunnybunnz
23,0,60,27,0.814814815,8,5,49412,912,0,1,1213,0,61,0,alegouveia
44,1,6,42.6,0.8,3,0,35060,40,2,0,8,1,36,1,blisteringblue
19,0,8,21.6,0.8,4,1,6042,201,3,3,7,0,31,0,iwannabeurdog
48,1,8,44.75,1,3,2,219,11,0,1,10,0,26,1,ramsgate77
19,0,10,20.75,0.428571429,4,2,7139,325,0,0,81,0,14,0,woehoew
16,0,4,23.75,0.75,3,0,17922,7,1,1,7,0,27,0,kravitz1
40,1,10,31.6,0.5,7,2,19253,5,4,0,7,1,69,0,lafje
21,0,16,21.6,0.416666667,6,0,62493,132,0,0,6,0,26,0,theycallme_mimi
23,1,26,24.05882353,0.95,3,1,41895,2129,1,1,117,1,59,1,proof757
27,0,11,30.71428571,0.777777778,2,0,19119,502,0,1,7,0,47,0,zagadeczka
20,0,24,21.15384615,0.538461539,5,2,14819,135,4,0,1116,1,15,1,therapies
21,0,44,21.81481482,0.578947368,6,2,5546,20,1,1,37,0,65,1,helencopter
43,0,8,22.33333333,1,1,1,189,29,0,2,1,0,13,0,lobamuitocruel
26,0,2,27,1,2,0,1681,69,0,1,2,0,45,1,co_maynard
22,1,4,23,0.5,1,0,4305,16,0,1,1,0,39,0,woetgie
